Treatment,Temperature,CO2,Tray,Number,Full_ID,Genotype,Population,Elevation,Transplant_Date,OD_transplant,Date_first_death_observed,Status,Lifetime_Flowered,Lifetime_Fruited,Overwinter_survival,Season_survival,Pre_Vern_Flowered,Post_Vern_Flowered,Failed_silique_number,Mature_silique_number,Mature_length_siliques,total_silique_number,total_length_siliques
T3,Low,Low,7,589,T3_7_589,194_2,194,3108,8/18/21,230,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,590,T3_7_590,273_18C,273,2710,9/15/21,258,274,1,0,1,1,0,0,0,0,2,78.3,2,78.3
T3,Low,Low,7,592,T3_7_592,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,1,0,6,302,6,302
T3,Low,Low,7,595,T3_7_595,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,1,0,5,229,5,229
T3,Low,Low,7,597,T3_7_597,283_22,283,2890,8/16/21,228,374,0,1,1,1,1,1,1,0,16,568.5,16,568.5
T3,Low,Low,7,599,T3_7_599,253_9,253,3460,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,603,T3_7_603,328_2,328,3660,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,606,T3_7_606,86_2,86,2880,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,607,T3_7_607,154_5,154,2992,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,608,T3_7_608,194_2,194,3108,8/29/21,241,361,0,1,1,1,1,0,1,0,3,165,3,165
T3,Low,Low,7,609,T3_7_609,283_22,283,2890,8/19/21,231,371,0,1,1,1,1,0,1,0,8,311.5,8,311.5
T3,Low,Low,7,610,T3_7_610,102_5,102,3072,8/16/21,228,374,0,1,1,1,1,0,1,0,11,296.7,11,296.7
T3,Low,Low,7,613,T3_7_613,273_18C,273,2710,9/15/21,258,22,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,616,T3_7_616,273_18C,273,2710,9/15/21,258,106,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,618,T3_7_618,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,1,40,1685.52,40,1685.52
T3,Low,Low,7,619,T3_7_619,250_16,250,3133,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,622,T3_7_622,262_3,262,2717.292,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,627,T3_7_627,255_28,255,3341.67,8/29/21,241,361,0,1,1,1,1,0,1,0,9,342.8,9,342.8
T3,Low,Low,7,628,T3_7_628,269_15,269,2800,8/16/21,228,374,0,1,1,1,1,1,1,0,12,335.1,12,335.1
T3,Low,Low,7,629,T3_7_629,303_8,303,3570,8/23/21,235,38,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,636,T3_7_636,214_7,214,2693.59,9/17/21,260,342,0,1,1,1,1,0,1,1,13,712.6,13,712.6
T3,Low,Low,7,639,T3_7_639,283_22,283,2890,8/19/21,231,364,1,1,1,1,0,1,0,0,11,494.2,11,494.2
T3,Low,Low,7,640,T3_7_640,253_9,253,3460,8/29/21,241,11,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,643,T3_7_643,107_4,107,3091,8/23/21,235,367,0,1,1,1,1,0,1,0,9,320.2,9,320.2
T3,Low,Low,7,644,T3_7_644,48_2,48,2951,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,647,T3_7_647,201_2,201,3352,8/16/21,228,17,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,649,T3_7_649,86_2,86,2880,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,650,T3_7_650,162_2,162,3055,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,653,T3_7_653,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,655,T3_7_655,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,1,1,0,26,1327.4,26,1327.4
T3,Low,Low,7,657,T3_7_657,188_2,188,3126,8/16/21,228,374,0,1,1,1,1,0,1,0,15,550.8,15,550.8
T3,Low,Low,7,658,T3_7_658,201_2,201,3352,8/23/21,235,3,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,660,T3_7_660,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,0,13,654.1,13,654.1
T3,Low,Low,7,662,T3_7_662,102_5,102,3072,8/16/21,228,17,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,664,T3_7_664,199_1,199,3502,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,668,T3_7_668,262_3,262,2717.292,9/17/21,260,104,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,671,T3_7_671,250_16,250,3133,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,673,T3_7_673,253_9,253,3460,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,674,T3_7_674,255_28,255,3341.67,9/17/21,260,342,0,1,1,1,1,0,1,0,3,162.4,3,162.4
T3,Low,Low,7,675,T3_7_675,210_3,210,3161.3,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,678,T3_7_678,283_22,283,2890,8/19/21,231,371,0,1,1,1,1,0,1,0,5,131.2,5,131.2
T3,Low,Low,7,679,T3_7_679,194_2,194,3108,8/29/21,241,361,0,1,1,1,1,0,1,0,4,270.4,4,270.4
T3,Low,Low,7,680,T3_7_680,102_5,102,3072,8/16/21,228,59,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,7,682,T3_7_682,269_15,269,2800,8/19/21,231,371,0,1,1,1,1,1,1,0,12,381.1,12,381.1
T3,Low,Low,7,683,T3_7_683,269_15,269,2800,8/20/21,232,370,0,1,1,1,1,1,1,0,19,587,19,587
T3,Low,Low,7,685,T3_7_685,201_2,201,3352,8/23/21,235,38,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,8,691,T3_8_691,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,0,45,1843.69,45,1843.69
T3,Low,Low,8,692,T3_8_692,253_9,253,3460,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,8,696,T3_8_696,250_16,250,3133,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,8,700,T3_8_700,107_4,107,3091,8/23/21,235,367,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,1,1,T4_1_1,157_3,157,3004,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,2,T4_1_2,253_9,253,3460,8/19/21,231,369,0,1,1,1,1,0,1,0,16,321.2,16,321.2
T4,Low,High,1,3,T4_1_3,214_7,214,2693.59,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,4,T4_1_4,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,5,T4_1_5,98_7,98,3011,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,6,T4_1_6,98_7,98,3011,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,7,T4_1_7,189_1,189,3273,8/20/21,232,368,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,1,8,T4_1_8,50_1,50,2934,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,9,T4_1_9,271_1,271,2708,8/25/21,237,1,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,10,T4_1_10,267_12,267,2498.61,8/25/21,237,1,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,11,T4_1_11,185_2,185,3411,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,12,T4_1_12,189_1,189,3273,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,13,T4_1_13,304_19A,304,3673,8/20/21,232,88,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,15,T4_1_15,270_26,270,2553,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,16,T4_1_16,107_4,107,3091,8/20/21,232,6,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,18,T4_1_18,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,0,1,0,11,567.4,11,567.4
T4,Low,High,1,19,T4_1_19,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,12,23,680.22,23,680.22
T4,Low,High,1,20,T4_1_20,66_4,66,2940,8/20/21,232,368,0,1,1,1,1,0,1,0,19,889.7,19,889.7
T4,Low,High,1,21,T4_1_21,304_19A,304,3673,8/20/21,232,368,0,1,1,1,1,0,1,0,4,131.8,4,131.8
T4,Low,High,1,22,T4_1_22,273_37,273,2710,8/17/21,229,371,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,1,23,T4_1_23,270_26,270,2553,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,24,T4_1_24,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,25,T4_1_25,1_3,1,2989,8/20/21,232,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,26,T4_1_26,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,27,T4_1_27,328_2,328,3660,8/17/21,229,371,0,1,1,1,1,1,1,0,37,1487.62,37,1487.62
T4,Low,High,1,28,T4_1_28,189_1,189,3273,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,29,T4_1_29,250_28,250,3133,8/17/21,229,16,1,0,1,0,0,0,0,0,15,705,15,705
T4,Low,High,1,30,T4_1_30,263_1,263,2795.3208,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,32,T4_1_32,46_3A,46,3009,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,33,T4_1_33,158_2,158,3004,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,34,T4_1_34,214_7,214,2693.59,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,36,T4_1_36,273_37,273,2710,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,37,T4_1_37,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,12,581.76,12,581.76
T4,Low,High,1,40,T4_1_40,154_5,154,2992,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,41,T4_1_41,185_2,185,3411,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,42,T4_1_42,304_19A,304,3673,8/20/21,232,368,0,1,1,1,1,0,1,0,2,36.5,2,36.5
T4,Low,High,1,44,T4_1_44,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,45,T4_1_45,283_11,283,2890,9/28/21,271,329,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,1,47,T4_1_47,250_16,250,3133,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,48,T4_1_48,207_14B,207,3218.6,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,49,T4_1_49,56_3,56,3132,8/19/21,231,41,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,50,T4_1_50,304_19A,304,3673,8/25/21,237,363,0,0,1,1,1,0,0,0,4,115,4,115
T4,Low,High,1,51,T4_1_51,158_2,158,3004,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,52,T4_1_52,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,14,555.3,14,555.3
T4,Low,High,1,53,T4_1_53,49_2,49,2935,8/29/21,241,31,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,56,T4_1_56,66_4,66,2940,8/20/21,232,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,58,T4_1_58,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,59,T4_1_59,194_2,194,3108,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,63,T4_1_63,86_2,86,2880,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,64,T4_1_64,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,0,4,219.8,4,219.8
T4,Low,High,1,65,T4_1_65,66_4,66,2940,8/20/21,232,368,0,1,1,1,1,0,1,0,11,547.44,11,547.44
T4,Low,High,1,66,T4_1_66,81_1,81,3095,8/20/21,232,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,67,T4_1_67,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,18,867.2,18,867.2
T4,Low,High,1,68,T4_1_68,255_28,255,3341.67,8/19/21,231,369,0,1,1,1,1,0,1,0,9,527.3,9,527.3
T4,Low,High,1,69,T4_1_69,263_1,263,2795.3208,9/25/21,268,332,0,1,1,1,1,0,1,0,9,519.6,9,519.6
T4,Low,High,1,70,T4_1_70,207_14B,207,3218.6,9/15/21,258,342,0,1,1,1,1,0,1,0,6,171.13,6,171.13
T4,Low,High,1,71,T4_1_71,273_18C,273,2710,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,72,T4_1_72,107_4,107,3091,8/20/21,232,368,0,1,1,1,1,0,1,0,1,21.8,1,21.8
T4,Low,High,1,73,T4_1_73,259_19C,259,2759.964,8/25/21,237,363,0,1,1,1,1,0,1,0,17,716.96,17,716.96
T4,Low,High,1,74,T4_1_74,98_7,98,3011,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,75,T4_1_75,67_4,67,2903,8/17/21,229,371,0,1,1,1,1,0,1,0,10,531.8,10,531.8
T4,Low,High,1,76,T4_1_76,259_19C,259,2759.964,8/25/21,237,1,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,77,T4_1_77,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,78,T4_1_78,213_1,213,2789.81,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,79,T4_1_79,91_2,91,2910,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,80,T4_1_80,66_4,66,2940,8/20/21,232,368,0,1,1,1,1,0,1,0,15,859.7,15,859.7
T4,Low,High,1,81,T4_1_81,259_19C,259,2759.964,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,82,T4_1_82,253_9,253,3460,8/19/21,231,369,0,1,1,1,1,0,1,0,33,1139.26,33,1139.26
T4,Low,High,1,83,T4_1_83,154_5,154,2992,8/20/21,232,368,0,1,1,1,1,0,1,0,6,166.35,6,166.35
T4,Low,High,1,84,T4_1_84,49_2,49,2935,8/29/21,241,11,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,86,T4_1_86,162_2,162,3055,8/17/21,229,43,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,87,T4_1_87,188_2,188,3126,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,88,T4_1_88,210_3,210,3161.3,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,90,T4_1_90,98_7,98,3011,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,91,T4_1_91,263_1,263,2795.3208,9/25/21,268,332,0,1,1,1,1,0,1,0,5,313.74,5,313.74
T4,Low,High,1,92,T4_1_92,255_28,255,3341.67,8/19/21,231,369,0,1,1,1,1,0,1,0,6,266.3,6,266.3
T4,Low,High,1,93,T4_1_93,50_1,50,2934,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,94,T4_1_94,68_1,68,2904,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,95,T4_1_95,213_1,213,2789.81,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,96,T4_1_96,283_22,283,2890,8/20/21,232,40,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,97,T4_1_97,56_3,56,3132,8/19/21,231,41,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,1,98,T4_1_98,213_1,213,2789.81,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,99,T4_2_99,199_1,199,3502,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,100,T4_2_100,86_2,86,2880,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,101,T4_2_101,328_2,328,3660,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,102,T4_2_102,91_2,91,2910,9/15/21,258,342,0,1,1,1,1,0,1,0,16,669.6,16,669.6
T4,Low,High,2,103,T4_2_103,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,104,T4_2_104,48_2,48,2951,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,105,T4_2_105,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,6,240.3,6,240.3
T4,Low,High,2,106,T4_2_106,304_19A,304,3673,8/25/21,237,363,0,1,1,1,1,0,1,2,7,182.2,7,182.2
T4,Low,High,2,107,T4_2_107,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,0,1,0,7,293.3,7,293.3
T4,Low,High,2,108,T4_2_108,263_1,263,2795.3208,9/28/21,271,329,0,1,1,1,1,0,1,0,10,538.11,10,538.11
T4,Low,High,2,109,T4_2_109,48_2,48,2951,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,110,T4_2_110,328_2,328,3660,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,111,T4_2_111,67_4,67,2903,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,112,T4_2_112,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,113,T4_2_113,91_2,91,2910,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,114,T4_2_114,214_7,214,2693.59,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,115,T4_2_115,262_3,262,2717.292,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,117,T4_2_117,253_9,253,3460,8/19/21,231,369,0,1,1,1,1,0,1,11,32,834.99,32,834.99
T4,Low,High,2,118,T4_2_118,157_3,157,3004,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,119,T4_2_119,48_2,48,2951,9/15/21,258,342,0,1,1,1,1,0,1,0,4,214.5,4,214.5
T4,Low,High,2,120,T4_2_120,48_2,48,2951,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,122,T4_2_122,188_2,188,3126,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,123,T4_2_123,213_1,213,2789.81,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,124,T4_2_124,162_2,162,3055,8/20/21,232,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,125,T4_2_125,162_2,162,3055,9/15/21,258,342,0,1,1,1,1,0,1,0,9,458.6,9,458.6
T4,Low,High,2,126,T4_2_126,158_2,158,3004,8/20/21,232,368,0,1,1,1,1,0,1,3,15,689.33,15,689.33
T4,Low,High,2,127,T4_2_127,81_1,81,3095,9/16/21,259,341,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,2,128,T4_2_128,151_3,151,2975,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,129,T4_2_129,253_9,253,3460,8/19/21,231,369,0,1,1,1,1,0,1,0,19,487,19,487
T4,Low,High,2,130,T4_2_130,250_28,250,3133,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,131,T4_2_131,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,18,795.91,18,795.91
T4,Low,High,2,132,T4_2_132,262_3,262,2717.292,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,133,T4_2_133,107_4,107,3091,8/20/21,232,368,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,2,134,T4_2_134,267_12,267,2498.61,8/25/21,237,1,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,135,T4_2_135,213_1,213,2789.81,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,136,T4_2_136,162_2,162,3055,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,137,T4_2_137,162_2,162,3055,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,138,T4_2_138,68_1,68,2904,9/15/21,258,35,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,139,T4_2_139,201_2,201,3352,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,140,T4_2_140,48_2,48,2951,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,141,T4_2_141,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,142,T4_2_142,213_1,213,2789.81,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,143,T4_2_143,51_1,51,2929,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,144,T4_2_144,269_15,269,2800,8/19/21,231,48,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,145,T4_2_145,273_18C,273,2710,9/15/21,258,105,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,146,T4_2_146,48_2,48,2951,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,147,T4_2_147,185_2,185,3411,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,148,T4_2_148,67_4,67,2903,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,149,T4_2_149,214_7,214,2693.59,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,150,T4_2_150,255_28,255,3341.67,8/19/21,231,369,0,1,1,1,1,0,1,0,7,338.4,7,338.4
T4,Low,High,2,151,T4_2_151,154_5,154,2992,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,152,T4_2_152,107_4,107,3091,8/20/21,232,243,1,0,0,1,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,153,T4_2_153,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,0,3,112.5,3,112.5
T4,Low,High,2,154,T4_2_154,253_9,253,3460,8/19/21,231,369,0,1,1,1,1,0,1,2,17,329.4,17,329.4
T4,Low,High,2,155,T4_2_155,1_3,1,2989,8/20/21,232,6,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,156,T4_2_156,263_1,263,2795.3208,9/28/21,271,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,157,T4_2_157,201_2,201,3352,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,158,T4_2_158,199_1,199,3502,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,159,T4_2_159,194_2,194,3108,8/17/21,229,371,0,1,1,1,1,0,1,0,4,187,4,187
T4,Low,High,2,160,T4_2_160,157_3,157,3004,9/15/21,258,342,0,1,1,1,1,0,1,0,7,341.5,7,341.5
T4,Low,High,2,161,T4_2_161,303_8,303,3570,8/19/21,231,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,162,T4_2_162,51_1,51,2929,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,163,T4_2_163,211_13A,211,3121.58,8/19/21,231,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,164,T4_2_164,158_2,158,3004,8/20/21,232,20,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,165,T4_2_165,66_4,66,2940,8/20/21,232,368,0,1,1,1,1,0,1,0,10,461.4,10,461.4
T4,Low,High,2,166,T4_2_166,303_8,303,3570,8/19/21,231,369,0,1,1,1,1,0,1,23,4,109.6,4,109.6
T4,Low,High,2,167,T4_2_167,48_2,48,2951,9/15/21,258,342,0,1,1,1,1,0,1,0,8,299.7,8,299.7
T4,Low,High,2,168,T4_2_168,199_1,199,3502,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,169,T4_2_169,250_28,250,3133,8/20/21,232,20,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,170,T4_2_170,199_1,199,3502,9/15/21,258,342,0,1,1,1,1,0,1,0,6,282.3,6,282.3
T4,Low,High,2,171,T4_2_171,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,1,1,0,14,590.6,14,590.6
T4,Low,High,2,172,T4_2_172,157_3,157,3004,9/15/21,258,342,0,1,1,1,1,0,1,0,6,403.6,6,403.6
T4,Low,High,2,174,T4_2_174,51_1,51,2929,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,176,T4_2_176,91_2,91,2910,9/15/21,258,342,0,1,1,1,1,0,1,0,8,466.9,8,466.9
T4,Low,High,2,177,T4_2_177,66_4,66,2940,8/20/21,232,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,179,T4_2_179,273_18C,273,2710,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,180,T4_2_180,212_7,212,3131,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
